  91400041928796.00000     458.73956
  91500042021020.00000     459.24612
  91600042113348.00000     459.75272
  91700042205776.00000     460.25928
  91800042298308.00000     460.76587
  91900042390940.00000     461.27246
  92000042483672.00000     461.77905
  92100042576508.00000     462.28564
  92200042669444.00000     462.79224
  92300042762484.00000     463.29886
  92400042855624.00000     463.80545
  92500042948864.00000     464.31204
  92600043042208.00000     464.81866
  92700043135652.00000     465.32526
  92800043229196.00000     465.83185
  92900043322844.00000     466.33847
  93000043416592.00000     466.84506
  93100043510444.00000     467.35172
  93200043604396.00000     467.85834
  93300043698448.00000     468.36493
  93400043792604.00000     468.87155
  93500043886860.00000     469.37817
  93600043981220.00000     469.88483
  93700044075680.00000     470.39145
  93800044170240.00000     470.89807
  93900044264904.00000     471.40472
  94000044359668.00000     471.91138
  94100044454536.00000     472.41803
  94200044549504.00000     472.92468
  94300044644572.00000     473.43130
  94400044739744.00000     473.93796
  94500044835016.00000     474.44461
  94600044930388.00000     474.95123
  94700045025864.00000     475.45792
  94800045121440.00000     475.96457
  94900045217120.00000     476.47122
  95000045312900.00000     476.97791
  95100045408780.00000     477.48453
  95200045504764.00000     477.99121
  95300045600848.00000     478.49789
  95400045697036.00000     479.00458
  95500045793324.00000     479.51126
  95600045889712.00000     480.01791
  95700045986204.00000     480.52460
  95800046082796.00000     481.03128
  95900046179492.00000     481.53796
  96000046276288.00000     482.04468
  96100046373184.00000     482.55133
  96200046470184.00000     483.05804
  96300046567284.00000     483.56473
  96400046664488.00000     484.07144
  96500046761792.00000     484.57816
  96600046859196.00000     485.08484
  96700046956704.00000     485.59155
  96800047054312.00000     486.09827
  96900047152020.00000     486.60495
  97000047249832.00000     487.11166
  97100047347744.00000     487.61838
  97200047445760.00000     488.12509
  97300047543876.00000     488.63181
  97400047642092.00000     489.13852
  97500047740412.00000     489.64526
  97600047838832.00000     490.15198
  97700047937356.00000     490.65872
  97800048035980.00000     491.16544
  97900048134704.00000     491.67215
  98000048233532.00000     492.17889
  98100048332460.00000     492.68564
  98200048431492.00000     493.19238
  98300048530624.00000     493.69913
  98400048629856.00000     494.20584
  98500048729192.00000     494.71262
  98600048828628.00000     495.21936
  98700048928168.00000     495.72610
  98800049027808.00000     496.23288
  98900049127548.00000     496.73962
  99000049227392.00000     497.24640
  99100049327336.00000     497.75314
  99200049427380.00000     498.25989
  99300049527528.00000     498.76663
  99400049627776.00000     499.27341
  99500049728128.00000     499.78018
  99600049828580.00000     500.28696
  99700049929132.00000     500.79370
  99800050029788.00000     501.30048
  99900050130544.00000     501.80725
 100000050231404.00000     502.31403
