  450000      98.97266       0.00220
  451000     100.53516       0.00223
  452000     102.09766       0.00226
  453000     103.66016       0.00229
  454000     105.22266       0.00232
  455000     106.78516       0.00235
  456000     108.34766       0.00238
  457000     109.91016       0.00241
  458000     111.47266       0.00243
  459000     113.03516       0.00246
  460000     114.59766       0.00249
  461000     116.16016       0.00252
  462000     117.72266       0.00255
  463000     119.28516       0.00258
  464000     120.84766       0.00260
  465000     122.41016       0.00263
  466000     123.97266       0.00266
  467000     125.53516       0.00269
  468000     127.09766       0.00272
  469000     128.66016       0.00274
  470000     130.22266       0.00277
  471000     131.78516       0.00280
  472000     133.34766       0.00283
  473000     134.91016       0.00285
  474000     136.47266       0.00288
  475000     138.03516       0.00291
  476000     139.59766       0.00293
  477000     141.16016       0.00296
  478000     142.72266       0.00299
  479000     144.28516       0.00301
  480000     145.84766       0.00304
  481000     147.41016       0.00306
  482000     148.97266       0.00309
  483000     150.53516       0.00312
  484000     152.09766       0.00314
  485000     153.66016       0.00317
  486000     155.22266       0.00319
